query_id,answer
ZhkWNuKjTsDaC5CK,404e950c751b7c73 f5f233513ac08e4b 8c4b4857e1007ab1 0dde0ae15b516db5 a32a9b3e7dde7561 7757b52f712545ab 6d7bdc144f7a5013 2f53a2086389f376 a5564e8368a2acfb c227baa9357b8b52 8c179e93d1019cf8 fa18f27b52620a22 7e5191e488031709 c237800bfe58f98c fc661e22b4af8e93 92036d5ac4d1b234 f511e02ebd8c4e9b 88b38a1c92537504 22c182b27b98b934 c09044d63d4cb0b5 a9564ac91574b4f4 ac38f9c008ee3a3f 8d3ea2ceaac08e57 dcae9cfb2fc97653 b89b161f61108239 857315b6817cc686 bb2b984df31366f4 87f2f855614357a8 6aa8ff6ba6e8ced2 097adba330fdc353 3f879efd01aaef7f 37f0b037a96502c0 8da3f6b3b607dcb5 1d8d8a111cdd0e3b 3a663d44179853bb 91a7a809c20ef2bb b7c1cb9b67a96a17 8a4918c5c8e4a205 544340b229279dc2 2f049132c1cf42c9 a3b32494f31272f2 75fccca2841a6f90 c6a138717d6495b7 7c235831ecc1eb69 f9e83667eaf3f86a fcc9bf4746db263a 093d3037bf07d069 86c8430aa9963baf aa5f8cfa939b5b62 93f1208315e35fd5
WwYQsHAHDRv3cLtR,131e38855b709a89 e2c45827b6793e4d f3b44da0436b498b 6cd8ef7773398080 d08821174a990715 73c6526eb79db544 2c6941876a0464b1 afa2b7580d0d6f6a ea330fdc1790a70a c62b3d9b8fb3dbd2 28f39596fceb8a47 ae41414628e40512 5ed2974f7a7183ba 4bd7918de9c9eace 79c8d09d6b74d2e8 5f287da9acb0bd6b 42cc35e96acd14f1 9c9089d417d44c0b a319b836153180c9 795988953730e294 f9fb4f2c4c2815a8 944513309213dff8 f4b10b70b4ce08b2 e02611ed38754edf 24ed45461a596c99 fbea34116cbb1e7e f106bd62b8c2eefa 4ef8c0ab7b46cc7b f5a223cdaeffe7f8 3a310f56c68d3a97 017adfbb40590c34 65e1b544897ad970 d34eda9f81c2e6a5 1e69028eae17a4c6 d19cbb1d662114f8 227bb9955d6a52cb f4101c5982f5da1c 1dee55a875de3daf 43e3726e8f639c7c 5be16cc5f120dca7 b4590561c3659428 223679091944ed39 0a7de885126b23c6 16709fcbcfd50308 8acb2bb433a430a5 9eafcc002edf4407 8b9af0637e9e1756 a3414ff8abf965c4 4379a9b8c42f6236 8a0d87a0d920565e
Yv5hxVkhKIp37w3s,e7b3650a2d3c5c75 d73e2d41c5c227be 2b98150d3ff38498 64c06a30a719214c bcc0e98246c50e35 34c963734151cb16 a7f17bd49cf5f991 f71dcc966935a89a cbe61ba95ecf3c9b 02ce7bc46f136b65 ca1fb6571587b8ac ec981783844c0323 0c7bb0510449f2e4 2ff3e2cc8c0907f6 9840167d89165935 44a02e027dd6cdd8 5f46d9b3d18f0c50 e5106f0ccd5288d7 7b8bf8c9efa33b4f d07e4b2da959610b ac96991e45a65e26 d73b0eb050bf554a c058f31e3e0a9d53 4be3a924b8602290 fc550e58130a6381 1583073b01b900c5 6b0d74c389f38251 ceae4879f07db01f 09472dc99a297025 15f9304a9ab3ff7d 6c46439115da2672 d8da9da8d23d4ca4 12c537c41e4b2152 8b3b635e6cb2d281 583291d87829da69 d45f86582c9940ec 3e8e1419d0e0bc39 61051c806dfe08e1 e3d6e23c4a464d2e e901276ba298f846 fb50de2ad07b457b 1207faaebbbcfab2 930638869237e098 f24ab9611c046b9c 164b522042042c15 b1c6fb730d1b96a1 183a0ebaf736ef21 797344eb6651e175 0c24f8f72e3637b2 1caa290069213b95
AlZQB4Xe1ewhTr20,39bcb57401d7683a d36484dff369c8de 6dd106d631efd34a 4b51088d52d5ddbc 3b4b9ff45d258b3c 0ba97f836fd728eb 36744e097c168e85 26cbffeea0f6c575 f47761c2237bd55e e678755dd056da50 53fd1ddab522c770 39cb70e029f4d378 ba8a6cfa823dcc51 acba840efd6b0b03 5abf998239a6922e 109f7254534e6ae0 c4156bfae9f02665 2206a411fbc8b076 77af12b576af00c2 be1a59bdc8514fae 936cadd5d858eedc 7e55117bcfdd6549 8311e120fc0d8a69 08638d124095da20 f91bee5acfd8deb4 8205dbc4ccde3796 0f80cd7a14b0f15f f6e8023c33290ff9 69737ce23fa96244 a613f88d520a7d0d e032e2e498a7ae82 b646add351776e2f 54e4c971706aaa7d 7892dad58fdb6afc 8b0a4c46ab1b2362 d5cfd4e3ef68879c 56807f67de71d90a d503cafe91c226f6 158a6bebfd9e6e91 ade957770614a87d a02e5df6e742daa5 5f6d1965053b2bbd f1f2922c5fe2981e a415efced620e5af 2d45bf09374fa396 132d191b84623b18 68f095c0e4368bdc dd90527bdabf4161 b7c2c19d2e517624 0c8d6e5943f9f0f8
mKKX5eZMH543uMpW,f1672ee5ccc3424c 9a569ef3ee2e3b45 30b4c0ed2ccc8df9 40291a2dcbc13dfd 6df0255eb7a55451 7beb51574088f649 99be8a59ddf335d4 af5d68f36a58085a 980ea27978d6dcef 9b5993405fb7ead8 6d99abc69a623c06 5dc35a1e852bd24f 649b88a48bbda8d5 1586a3bd87f7c4f5 864e5b5298034c76 efb8f77024d5b425 def0cbfae13247f9 1ee8add19a3f34f6 21246c6ad0e43690 5dd4f2ee18d7e3d1 2c9cec1e2a34cf2a 38ec2b17ed3609fa 0d0bb567a0874364 97bfccca7a98bad7 e756ffb51348eba7 c0bd2afee30b6d0d eeed348017ee6784 74588dbf27e9a96e 3f210789fa4d396f fd544c05c791de65 b8f39a09f70f3533 27e414799f2d0c10 8bd5c889bcd61e2c 42045efc9acf8764 d18697371a567afc 3b482b0600fce3d0 cfce75e2dd65ded8 819a2ee917be543a 88c7c8125bd7079b 35566a04ef3f73c2 bcec2e9cbcedcdf1 2609d302b7dd9c80 c649d0a498902d44 c546ad98f8875edd 9d3f834cd9fa1d51 f5d6a1e2cd0dd51b 5bf9873630b4205e c05e1c4ea2e10c81 341b87b70fccaa0c fd976d78b48b2d40
JAeeqnBlh8rGBL6i,fb1c1be932e2e7d7 66a81bc99ac7cd81 e2c20eb97ef18b48 49b49367bbf9041a 2bbe84cb5897222a 42a965cf4fced248 9c94f0865ff2e730 653460af5e19963b 0c34cff2b760ad36 a64d01954fe6efdf 62b52a466ead1953 de30ffd24f981e98 9c1a7044c25537f7 d3f2b2f43e1a4493 d5d439ddd9973c5e e95c3cf51408f102 978efb5bd0c51e0b d27b8c1f186ba519 d41ecf140464713a 1ab2f7be14b7a0f1 2d6cc524f292104b 90663179477f2bed f0b163e8bc222842 6161b317232e2c3a c7824ab9653a1e78 0366edbcb562a395 1094e19bcb4ee1b4 0835ea8ff3476716 b0bcbb7181961d49 8ef7f37df64b5204 e9aa9fe4ba287233 029cfb51cb39d8a1 e220f4ae4575a293 25f614f628dface1 6504c94e14b427c9 e15fa833480bbab3 d4cfeef61f3c9997 73b1ffbfe2aee0d5 ffbee586e3faf3c7 e267f7966eb8ea05 5877656580de208d 26d97092bd0fc27b 161d3ff77bce3b4b 1bb6e0c345779e26 8d35f3a04b4b97dd f43b5ea6922fd2bf 6c114e4a612fce42 3e08d6b3a31d9ac5 4d5f49026c833d27 4137300905628198
Y0OMMLim5LmfJ4vY,3043025ca1916e12 0fa47fc44ac5283f 5c56aacc22cbd7ef a8894b61af484019 393a1a748e45777a af868e9f877d6dc0 39929dff57ee5921 04e408a069ae4dc3 8a40f52e3fd6f829 0abfc499f7f59a40 1d5a4a7b72264b68 c75fcd0775167f15 45bf5af593dbc174 10182dc118a49a06 ee081bf40aa4e0ca c28ffae6ebac0851 ee078685bc969dc2 8b7ca9d9ea3c58f0 f3afd0c4bb229805 e767c0d3ac5afced 7176c7f6c908dfd2 b5cbb1ecb27413bd 2a7569307b7ecb77 fed6273b1e6be46d b29bc5eddf9dfce2 d6d4a833cbb95d20 3ce182107426ce23 6fab2d339e2afa8c 3d3b54b8cf66a4fa 533d966a73ec0ccc 8b068b37ca1cac33 3599c77edd67d2f3 17f6215bea3978bd 6cda43d72f148120 9d279eb12af423e1 1e6bd2a5325b5661 1ae8cfbc1549ae47 6e39d119f3c49dcc 460efd25f82328ef c35a3cf21ba81f4e 7c5fe16f33696f45 e226fdb4d6e44ab1 dfdcb328e9b97493 0f53c0beca5c8b79 5f14da6c915b41a0 072f51ea6b3c02f8 f6c5c89a232f041c 7c591f66b0d65ad7 53907ed29dc0553b 9bc1df008aec895c
596cSc02bC3ZSv6y,c0c0b070668e41c3 bae7ba51db1ae491 e1ae3989dfcb3197 c5809546d961ecb1 ea03ce380d775f18 fdb7e1ec81d9b15c 3964062c5c04ab6f 87d12e04b902c659 07e8fa7075186091 aa37b4f74aa166ac 0c582a850162f247 46a9a9a17bd0c637 03e6db5e9dee1a8c 13ddf012b785d097 5ea01d04fbe95c09 23417a751bdc6fda f81ded5057d57163 6c1f341ce95ef532 4bfbe6c756e97dc7 02b8f422d96e44a6 214d6b5caf36711e a6efc2a23a2cc9ca 647cc1dfe7e8ae1b 7fa409e1d866614a 54f7bd4ead625548 a84ac25beb0e377c 2b07f4dc8dbb713f cfd4f5967171b022 bb99ecad4c84d433 eb0be0245512ec21 7d0ed84114f136bf a78cb02e90132420 39f622fc55c12af2 da274beb28e34353 17f28e342422037b b461e16fa6ce586b 65aa714d5992869d ed1c1b72222ed67b 2bf8014ff4fdef92 57b27861945e1801 461493555afcd931 51b3105715bd5e7f 3b1eba7ed9b45d71 53b225fe985b3f49 ea60d3fe0e93f5c8 0939f0569d302b97 c35758f61a8fabe3 3f335d029a58ac06 5c7acf5a77a26ec9 1f1f642e610e8b15
TQznxYl7hW2DpflA,0641464ee51465d6 1d0d6b343294a97a 4f50010b84afa5d1 968c8e231c3b6dee 7a5b962215f2b0d5 496b6068fc9d858f 31f4d92c16524d11 2ccbb78072c98939 47c0f6cfa78af005 dfd1be12201e688f 86dd2704f9ebcd2e bbeaf0dc4f572c74 d4bf4e9fba2b04b5 22ec6e9900597ed5 dc21ffc2b75400b7 44c25f50038b9c6b 652bcb7c79a9ffc9 702abdbffc36e2b8 381aa9aee28f792a 2a730142e3067b28 61e3bfeff8a37feb 012ccdf35c6e0c4c a7ba79b037cfa465 48cb003a2b29ad99 143dd19761b46511 d0a79bbd26ec5bd7 a9f40f7429c19122 7ca8cf14305fa12d 4a55ad65a7dbede0 896d508e462959bb f6c3e04f23d63260 a3ef8ecb7588d8e7 8d46dc48119cb3e9 51af38dcf89dddae e5d98601fa443b20 7ccfbeaa962f9dec 79c20ab771313b24 fa612914435c64b3 1396172f38ca8461 9e3a86da966efcc1 1b7ab57f32aa7574 6c66336a0bc10493 a419e00719810682 575847f71b700a22 8e804b40be9c3731 9ef4421a69e777b1 f554d5dd8544701d b0e1ac57a9edaf11 92ca5739f8365449 62a8e085fe1391a9
pjUGgGgw2A2Pdywa,d10b6362330d4765 63cd8277b9a38375 21c632468dc7b9a0 bdcef3a3df81bc4c 0c7530a018afe50d 506c3e66a417c1c3 3999f8e43e1ce68d fa3724212c6d802f 54539938effb1bcd 00cdd7979f114a10 3cde1bb0d88a5722 8f6ffea19694c374 e50a184ebdee79ee 06b4f320cc0744ab d01cf4347fc70588 c1a5eedcd1b54bcf fd1ffd629a3187df 5b11a5bf11ac61df 39e75511b00fcaf4 7287e6d5c90819fe 413c7a8296b8124c 9b04fca8a45c099b ded10faaad2a553c ee1a8ce9c886f5e4 b79bfb24a0e4167c 3ca0f7ff84aaf777 e1408fda43a29d5f 245601af6c2aa8d0 16be2591e46ba5fb d895667b32e4456c 7ebc0203f2b716d3 5b1e7515b529351b abfc93f9dc6a8c9f 03eb4166e48d7b61 07d6b0a928c8f90b 201102c2eeeebe2e ba5f4c94c16d7aad 2ca08013e1daecf7 63344afa1bae0a80 14529d08da824134 035d1563895daf6f d29a109cf5591e88 79ebf3e666dba5c5 23ec53c58d77ec9d 6896d2dd8b2099bb fa388c443a8b9cc4 ea93ebbe02ca940a 5a9bc7441135d9f1 a4548120b2127612 dc214af426064d87
eyYihLVvigEXV44n,e587379523ae5989 8bd2ff1ad8c202a6 c961be5e391f26f5 b6cf9f6e16a4a0eb 8df14be19e7cc174 556f12cd3001f4df a1f08b7fe7729d8d e6a896450927e3cc dc69aa4a0e241830 cd3e07221d059a62 5017038ed89d5215 1c8c7ff07795e4c1 66c0e4063bc95c1b 49679ef958e9d100 74a2523936947ecc 94fa51b0826cdd90 4d0477ea3d673da0 545fc8682285cd94 d23e0c34fc7f12b2 0918717009e2463f 7ba9af580b4f22ee a13bb670cea14bb3 c206b7b4590b6783 55b926c40638fb05 3e5a44fadd067a3d 317605811b7a79af 215de7f8c09051d4 6edaca47c606754c f6a4703d72639e17 37519a25489bda9c f3e553d759baaec0 9bc28f9c4eda435d 56412027df75334a b955d0391680fe0f 9a14dd9bced4decd a0f8968f391e3c72 2e01d9e674770c6f 85196b4d450b5c06 56cd98a38fad1a98 10db126395db3ab9 49d7590721084136 e9cade210b98e7e1 5a75924fe1f89074 63697b08ed7a2cf7 cc71c94c48831ad3 bef326675e62994d 8b6b47923a1338b6 95db9c6694463d07 34bf09c2af426848 a88884a887b9be90
9iv3kBquT2oaOGBs,238f7ce0ae04c484 0599c8f4553cce56 4934990563eb8c83 0e653e0dba083e9a 3c31011036b5ae25 fec15ada1012473a 1d383d148f86fe3c 395539e046c99c48 fb663bb6d91ee437 0e4dbbe782582208 a7de44e0168d048a 5e60059da20e316e e87fe9d03c7e1c6d 9dff4725e8e47f2b 0df70795ea71c499 87166243a4d47bd3 bbdaceb32ab48849 94cd81c15fc5b6be c10919ba1a628278 d0986807a63f35f8 e9bee5927a86f454 beb82371c04f7699 5ab1cbf297600701 8b10abeb36309e9d aac2cd0bc808a96e 5e33b284ba2a0fdc dd447becbbdf18f6 32934d842cffb9fa 0e8ff25999e4cd87 85c5f54f761e3d5b 8aa8bbca9833b60c 64da24824a515bbf 02cc86917edb53c3 7950bc85541eb87a 4cefe963d149d7d6 f19174d41bdd3584 613e9e05690a4492 ef127e0a53304659 58c7fa3dce9d7220 58c64070a917f292 11ba6c34cbc71b71 4ea74b27fd2f821d 5dd3a74fe5d4e813 5df71de8ad429927 b729425605d7db14 78a5e55b587cc4dd 932847a92e237674 6ed3834451d64772 69d8eb81dfbd696b 8f7cfd9d1d522e52
dKTwYBzKmnSoZsDh,2a1460b0a4a85a16 3d0b7622952e36cf 3f1119d90863e413 7d00d7425505d362 6e4ba5e67fa9c6fc 1418a57bfb78c00f 7386d61005ee27f9 dee94d23d3d337db 187e95e5ef553799 982e3f948fea7c3c bfc53cb5781960bd 60cd8c03e7032cd5 d05ebd632738acd5 43ae55c1aaec0e2e 78df10dcf34f4945 680bbf27903d43d8 14c65588d911e455 00a96fb04320f36e f36259c6801cb2b2 d5d0622f7ea5faa4 3beb8bfad8bffa6f a599541a3bdd8e20 0c12a8e076de636b 88c49c5f7bb98931 4b76b33c79fe42b0 6d9bbc4d8624e581 24fcda07da10642d a52b37b351ee5ddf 3c25f29084b09908 b9e0acfc8a6a169c 3f6747aafe73e226 87e3c62d56b6cd31 a94ea76d166c2269 153f9251440fe4e6 89a913520c17ccfc 0c60d9a01b391b60 d9d9351a8c1f87f7 77073a338b05819f 618cd806ce964cd5 5654a8b03cd00b85 d3a24df0459bde43 1e19bce39844ff3b ab0786152d3dd828 d7e7df08a4ab1b3a 27e6eaecc0ed64d8 cbad7cc87f954cf2 9581c65ad7760396 020644216a3af390 39d69fbccdadd3a9 6f6c36575d8e3a5e
omoo9oVJAy5qSQpe,4a55ad65a7dbede0 509ee964228a2fb9 83ffb523e8756eb9 c4300dc46eb800a8 f579efb3aabebbb7 a9e0b48cd15831e8 b1169cde626bfc44 71fae45f5e067253 b41c1ac958dcc5c0 2a1b89c71988b457 78ec46514bf12081 86dd2704f9ebcd2e 143dd19761b46511 a5ee0f1cd44cb161 22ec6e9900597ed5 42eb385593ea7a2e c30f8acd702eb4c4 4111fe93d6aba38f 4e665c6b9d61c27c 92cc68d85f1019aa 8e804b40be9c3731 7ccfbeaa962f9dec 43eac1356498676c 2c2ab2c6f35c4ffd 9bca5c1deacd49af 54455662987baf31 702abdbffc36e2b8 9e3a86da966efcc1 98a5fb70ad8772ba f4455bbc11ee58a8 abb5147c5a88e3d9 3f87104fed8c3414 2fd4d7041cb3caf9 b5eecac63266e8cf 56e09cc352af25ce cff070b38df47451 a6299fc0bcaac836 dbec8c80377f2d2c 77a1a9d8e808d482 1138896920d3015b a05463943c698518 8df2eb89e8c96b87 437192e9945cf805 0641464ee51465d6 47c0f6cfa78af005 c5e534c17a090ae0 c82ff71d716ee868 c608a4b65a57e7af c104f9f2d2b60959 603509e83480465b
p6dQmLGLmJEspSRD,708faf2daa5b1946 6b5a94d8735b3a25 86025f409a658dee abc72481cd8733cc a46983f1288adeaf 3fa2823757fccef6 da0cd12fa6e6a864 468678cd8d0b738f 0d27401e3067b2c4 7c1ad0a25b9e28f0 c0f89e2dae8a17a9 0d66426785739792 c4e6000c4af78ce4 1c03ec546de97b9d 0ff03948d2d097a5 27fd3b010aa0b1d7 9a1efadd39ce8347 d207cf0a2725107d bf15b0dd4994a48d cda2fe8a88edd886 68f101ee2de4bffa c7799382bfc47857 e5bf6b34ddfde542 396e743f0a8bf071 2f002fd3e5600323 24861ca354c0211a d98d7bcd2eacffcc 36d8ba17c491f3ad 671b0bded3036079 0af4418a28cd94c8 7b0dc0419b355f9b 799057a342cb5143 f90f7d375e6cf2ef f4f315c5180db58f b8de462ae03c0711 1ad27c80aa140d43 98c22e61079731dd c2682dbb83d9b5b7 7001ffe087667ae6 5704a0abce3751c9 98e9d27e7ea2d873 8baf46913931e648 f5bbf277b7c0f49d 881643774198f050 17663536021d5e58 1d1075260df0dd25 a59b32f0ba4ab52b 844f8cee6cb847bc 6da804da8e12b378 0e5cf26637dc13b4
hueDwu4c2W4deBjm,d5670d43b5d3464a b0a5cb0b02da90fb b4459bafcb042ce9 8e380fe0b38c77a3 1fd42574fd153e8e 119183f37f0dfadf d34758e9186981ac 6fbdd24dc422e1ef 3021e14fbe9c11f2 1f39f093047b6307 9351b8e927441d03 3e3e5ed2458d3572 86d24e1360c502c3 4c2d1e6ea359a5fc 8144115ab3487a3b b14f3c057911f76c b21a4e127f64b703 75e613226ad67a81 3d32a042fc8d73fe 66efca9787c69313 49ec320d9025a757 06edf20f04db2277 a2e17663d2ea2a06 3b4ce8e80e737b9b 0a4b37dcdb8f6f3d 3aa4e6fd4fe1d63d da2a7235a24e09e6 564c71d957045f41 1171da9f132edbea 335ba2695bc21a41 981da8db55c9038d 7ca97ebd070250e5 6dcbae153b1e7022 953f15fd60c2ce79 2fbdc5bf098eb679 8eae64e48e9325ea 230d8cd244ed2b79 6025705bcb1ea48f c4686547c09c379c 50058f838ffd1c9e 13eb5be3a41dd898 920ee82c5585dd23 00d80a5d80fefcc8 00f51f181d9a88b8 6156fd1b0723b95d f06e33e9f2dbcdfa 901d09ae39e8ebeb af0f6d371abc2723 d125aa22885d3b15 2f4141fe0273ad0e
nVUrk4pqfRaDSz3V,0858cca3b3e1cab2 c3b5d7c025ce3df1 4fef24b6b8b55cbc e0aac19baf6e5d92 b528d6fe8f0c7ffd 2a3c7d0e9697f933 eedaba53600e63fe 101f980c4eb87b0f 87c5b793673e9a4a 5a4aaf9c5b00e009 e5ee0df1d3ef59ba a96d994cb983fc02 8f98b6d20cc92dce ec7a8a9f753c0311 e793bb8ac0a54ae5 01caa5fd6dbaa083 ef1c71635b117e07 8448c3a2bce4aba5 9723f58d0667e8db 1ad3d0938672c910 5a72dec08dda82b2 9173af451e1ad77f 3e66fc670f71939a d77c928cbd968d5f 3e76acd5e8797946 f13b105032e23071 8fddbb7b7ff7b197 41f318a74f9f607b c027858e58f49a2c f3af12d9dafc2c78 f2ef42c0c2040e70 88170f020cf86bd5 6cd0275b993302b4 50bf867a1ab5a77a fc5ea202c599e9fb 0d8916d9cc5e86e6 2ecd7ea73673d368 8bf3b545afebb45f 63aba962f9117f40 28a86d1b49dd70c4 a17fad6ff923a1b7 d7dda0ff224e7a9e 9d392cdc8383a67b 4d241e8041d6fa50 aa9b76f1e5a9ce91 22283865f56e828c b7b4e591335420e4 bec8898c6051bca3 4659cf2f882fb0fa 53d36e3a03d320c8
6qRloXIZQXcsov26,eda16b81e22510d0 eaf8c0870e5d6c83 9bcfe0c8487b4022 c9d19fe4b65c0e8b 6141f6cd44a64cae c3de3e13c502ac49 80c76fed87362478 68f42a5f3e0fe51c 838ba0f9b7e578ab 2f27379c62ce4697 75dbb950212b41f1 6de4927112b7b0c5 984a125e0e961696 c0b877a99406f19b 6672efe6a1e1e038 688cdae07a2703f3 13b1888b7b0fb749 ca869c514c467da3 d373b0666c3a530a f1729e3a651a6641 ece9a7855f0e0fc7 f30086d465004c86 e2905339d04e6baf 1c4609a81e74556c fce1ed050d490bba 49ff3f4ed6c25419 ecfafb11e1e422ce e3561aa2f0530d9d 699556d3343f776c 80ac936fa06f81d8 a03fb4dfa7effe3c 8909214e8676763c 4cc419126e7812c4 0406f5ea9eced079 a6299fc0bcaac836 fba1520eeba8fabd 3f0df2c5008b3edc 1022f3290b9261cc b9510477a2d2e34b 28967a2f66c9ff99 b88e9969e3f7b9b8 71360e8df9b6135a b63d26ae2f47bcaa f0cf9c2d6d894682 7f10675cd52c3df9 e9e00ef2e33304de fb2bfee5a14193eb 0fd37db1ececb711 4c974594a914a519 dc846cce0616a75e
2I9FJDHdseMdAQVq,1f77d38f3784e9ee 75ca2a349529b871 d0b813849dc74d38 c823d9a5088893fa 965cdfadb9d7337b 9ebd028db196b587 498ffcb0a38c5bb9 5240761c3d91f965 43f795b59c3ebc36 1361ac1325726d71 64320ace0e363192 e7bcd8d2e0061610 f6f33cac38e32a34 7a9f7e4e7fd1e190 7e686455674f3444 80b3189d4a79a980 0a84609793167e67 b4a7baaceed341c3 8e1b4cc39668f625 512129285afea342 dca6f5273bbf83d9 39aa55b32543ca7e 415b5b50d94d1cfd b720246575ebba49 8877b415db9e38f2 21b4005299e30e94 614904331582de83 2567bde8a7ea7d1c 52eb8ff3516475db 3c4f1823fb0fe786 24429dac21db7357 d4181bcc1fa72cdf a3793a6cbf90adca 2cbd2c47b27e0466 5f02818a8e14b675 45f5ad70300e8725 0a4ca1a0759e35b8 a36d056fa04d54a6 2b129745be5f0b7f 34c0e2e9285185e9 fbd472e102a63989 fffe16c7c99eba82 065a2794d829d4c5 c3f23f14598f0fce 03bd017cc869bb9c 1cf14b000d2c196f f8d6dba3d23b90bf 9cb592e3d33985be fcf5fbec333d3906 4734d00b7627fbc8
LYBdAHhc5dhybsZP,d854805aafc7909d 22d669d90ee9684f 3c42c8d10cf55bf2 e7581239ca7d018a cd50bbc96fd25546 a6771fc93445334f ad470fa8806aae7f 40aae28a82af33d1 ada83029b86bf322 ea1e8305ff78fb8e 60a99946772b4348 0b82589a743ff763 82613bf4bfd09cc3 2f3e18e0c7b91dff c9a823ae64fbd1eb 90600a0bdac36862 a6391164ba8dfbab 4cac03b7af10d674 2b6887a13d1f89eb 0ad8bd7adecc8e42 7d428a800a5051e7 5a7b300b86b9a2ec 37b1b81133673cb3 0ebbef37bca5ace9 9c8eafe73395b1ae 9187d6f890489d13 9ec0b3797a20fdb8 68588eb0865d6ec5 7c2f9a94fe961a40 03f5e9226ece23e5 a51b8f09d8e00216 19bad22407c0c516 1fbacfa81598bfd2 40bdb391d09f0f11 32a73f32eb60f667 0a15ad0dd1eeee8d 5002997042f67690 7f38f12e2ee6a7c0 f95035a43d5c36a8 04b15591936d63dd d895a8cac11438a6 114a52f1543818cd 2c80e1bd95b8763d 186b0e8fc56449b9 1f2f53677027754b 44890f8c9cdf5d86 cebf219b115b999c f65ac8db3e481766 98376064476da2e1 afaa821d9b78a8f3
ur50zM2sbAapI5tD,45727c377d9b0521 72cda50161db8195 999c05a680b7f5cd 5c0be2ce8810b0df 80c27615395c508f c9e57164f3c7c7b1 6eab9765a818906c 5039b364885dfca3 f09793d8f8e8f504 173681d20af1a60d f053fc4e21797878 e7c051e027806ee8 982de6a3c53eae8b 22ee18e5ef39aac1 4541ecb96d62d32c 7e608914d46f99d4 b4ab63360e1f8eca 9b1f1006566f8bc2 613ee3a6695bc01b 4ede36e594103e48 19a7a8b80e4b3046 cb4d014c7799220b e15ccfc0db8752c2 c5a8be0b187e0dd5 e7513756df326b3e dd47f816a30c5b90 ccdec48dbbb8b3f2 727c8785d76bd71c f814aeb9e4b4de50 642e87e75d04ba1e b99e6a875d73a38c 07f8e62467f83ba4 d52bdea80a8d65c2 09d49f64563f9125 ede312b8d16d519e 2fe764f7179163fe 58d11d5b69c3a8b5 ec63d2d779f7f9dd d85a828901d8576b 7e7249f6e165b42b a5b5343181fa94a1 4e29393cfd9638ca 3fb130728a40cb63 e6865e8244a8ea8b d704ffa125526228 6be49f39e1d43ab3 8298271dede706e0 32ed9cbc168215a6 71357da023d49f29 0c9083fd549c06e6
66Y6eho4XmNZF4WL,5b79e0cc5730bcaa 622a8a346af0fe5f 74f597ec2ed06649 ce3f4bccc181d5d6 620fa1f869d5d299 f3065a5dfc690162 7faf685d10af3c4b 471087c51be7fcf8 c47d554269928968 5abc219ae5edf54d da66bc7323a80523 8b8a7f5edb56576f 0155bdb075fddf08 8aa48d16feb52f1d b5d7df22ca17a247 0466abcf339c3fa2 8d10150c46ac5f0b e1f75cfbcd4c669e 1be9b6b8ef330a74 145852fe3de30467 739f12937388cc67 20c71629c5967009 06f1f2cc072e42ef 96ab955b75e9e6bb 089ff27fa1682dde 4c1a0543e3480f35 1cd2232a36602554 8486beac038d775b 2cd94a8a8fab8439 0b2d5d1a3e5d9052 fe28a6add2c49998 b8556ea0780c70ff 68a1cd613699e6aa 0e495bf8eff1888d e90d8f48176f03d8 68f90c220851dddb f9abab31fe71c694 5f224f29c45f2496 e2a612417fb8d986 d86e8f15901a7b70 c55ccf2f121ec5c0 31f1cb35b5d315cf ee162471e9ff3d53 848d3daac278cc7a 54acd529d28edaf6 e5055fddc3b101a2 7e2be877093bf8dd 67dcdfb47dfc257d 2cc06806c39549e7 2726a2048d72f15a
HTN6IRA0I9Wbg9KE,ab3acf434e1121b7 a6a013a7025a7dbd b8367502cda05c8d 9280a84b8663d936 14049aacbae2a27d c5342932c5d95f0a 3d58dd1a967c25ba 69a249db3d248c32 075bd851cfdc1b18 3d2e522a04cdb025 f66330a9a02b9bf8 40c8bc067b79398b 1be5dac757368aa0 f8981c38c82a2113 19bbc9bffe99110f c12cf64f124ebf30 117208eafa5be0be dd8c0c951195f271 2aa3b4fd3964cd17 73db281a00ff00ec f795972de784f62c 17d84b7e52d766ea bfe4fccc1041fbf0 bfdcdc25efbf722f 680e289902a65d7b fc28d003b8dc6554 a276ae3ddfc442a3 dea7d0e3a1cddf34 60ebd25cf6a40481 8e709dcb2632873d 2bd7aa8cfc65157d 675950e8301578cd 091ac3b9e43db9d9 1a4254d7e6fada37 3777a6c03a8968fa bd308896e17f591f fec5e351e7e00c9c 2bd704df5fe0cf5f b9ac9a5e95c5e35b c6afc91e293a18e0 bc9a27c6bc17f625 20bf37ee62a44a60 b5c743a4f5c37c54 c0d8baaa80538909 ea6fff15b2e890a1 95826c01ead5ab4a 406830d7c59d476c 320abfabb2f4165f 49239b5bb9c69e66 df1c770e9e658764
